block_type,treatment,start_position,setup_a1,setup_a2,setup_a3,setup_a4,setup_a5,setup_a6,setup_b1,setup_b2,setup_b3,setup_b4,setup_b5,setup_b6,total_left,total_right,waiting_elapsed,side_chosen,choice_correct,choice_correct,bonus_block_type,bonus_trial_number_chosen,bonus_trial_correct,bonus_total
seq-bars,down,a_on_left,65,34,59,36,30,14,23,26,27,45,24,13,238,158,249.79359999997538,left,true,true,,,,
seq-bars,down,a_on_right,24,74,45,45,23,33,33,13,16,16,13,89,180,244,432.9811999999917,left,false,false,,,,
seq-bars,down,a_on_left,43,71,22,68,43,72,18,68,62,24,18,13,319,203,283.1244999997783,left,true,true,,,,
seq-bars,down,a_on_right,86,43,23,54,51,61,12,24,53,51,39,70,249,318,499.59199999996935,left,false,false,,,,
seq-bars,down,a_on_left,70,10,23,36,13,14,13,12,76,21,39,53,166,214,299.7250999997603,right,true,true,,,,
seq-bars,down,a_on_right,31,12,43,12,46,78,16,13,18,26,65,45,183,222,283.07079999987036,right,true,true,,,,
seq-bars,down,a_on_right,13,18,14,25,28,39,12,34,83,66,39,38,272,137,216.46339999998455,left,true,true,,,,
seq-bars,down,a_on_right,60,58,47,56,56,23,45,47,53,35,15,19,214,300,449.5042000000365,left,false,false,,,,
seq-bars,down,a_on_left,64,12,74,10,55,13,34,33,53,49,43,19,228,231,499.61660000022977,right,true,true,,,,
seq-bars,down,b_on_left,36,70,31,10,22,12,28,50,76,41,28,31,254,181,549.5247999999439,left,true,true,,,,
seq-numbers,down,b_on_left,46,46,17,31,36,11,53,63,30,17,14,21,198,187,216.4647999999346,right,false,false,,,,
seq-numbers,down,b_on_right,72,41,35,34,38,46,35,44,64,32,22,15,266,212,249.71760000004429,left,true,true,,,,
seq-numbers,down,a_on_right,70,42,73,23,67,77,33,62,18,33,31,17,194,352,216.48269999995827,right,true,true,,,,
seq-numbers,down,a_on_left,10,13,10,20,23,27,41,27,78,22,49,56,103,273,216.4872999999439,right,true,true,,,,
seq-numbers,down,b_on_left,65,72,43,68,31,15,85,52,55,35,59,71,357,294,216.48129999989177,right,false,false,,,,
seq-numbers,down,b_on_right,28,31,47,35,12,17,62,48,61,19,18,27,170,235,332.90129999988716,right,true,true,,,,
seq-numbers,down,a_on_left,51,68,16,11,33,41,58,64,50,53,44,31,220,300,216.48879999993366,right,true,true,,,,
seq-numbers,down,b_on_left,73,64,15,59,13,45,30,77,54,70,39,35,305,269,383.0881999999749,right,false,false,,,,
seq-numbers,down,a_on_left,27,36,26,30,20,16,64,37,26,14,11,32,155,184,216.51579999988897,right,true,true,,,,
seq-numbers,down,a_on_left,38,36,42,15,61,58,53,59,25,18,11,12,250,178,283.1226999999955,left,true,true,,,,
seq-numbers,down,a_on_right,42,39,69,30,35,16,45,12,30,54,38,14,193,231,399.63879999995703,right,true,true,,,,
seq-numbers,down,b_on_right,69,19,35,17,27,24,32,29,21,34,22,33,191,171,249.75860000001265,left,true,true,,,,
seq-numbers,down,b_on_left,43,71,22,68,43,72,18,68,62,24,18,13,203,319,432.9915000000969,right,true,true,,,,
seq-numbers,down,b_on_right,40,86,42,15,51,64,71,28,24,29,42,36,298,230,216.50500000005118,left,true,true,,,,
seq-numbers,down,b_on_left,64,12,74,10,55,13,34,33,53,49,43,19,231,228,216.45159999991301,left,true,true,,,,
seq-numbers,down,a_on_left,45,34,32,46,78,70,75,21,20,17,53,27,305,213,499.459799999767,left,true,true,,,,
seq-numbers,down,a_on_right,33,30,13,20,18,25,27,26,28,45,47,68,241,139,316.4548999999882,left,true,true,,,,
seq-numbers,down,b_on_right,11,47,29,23,42,21,17,21,32,23,16,10,173,119,216.50949999990405,left,true,true,,,,
seq-numbers,down,a_on_right,13,47,77,14,16,30,26,22,20,61,36,39,204,197,549.5285999999849,left,true,true,,,,
seq-numbers,down,a_on_left,65,72,43,68,31,15,85,52,55,35,59,71,294,357,266.3728999999119,right,true,true,,,,
seq-numbers,down,a_on_right,18,25,59,26,34,67,62,23,29,17,20,19,170,229,666.1903000002261,right,true,true,,,,
seq-numbers,down,b_on_right,50,51,67,46,26,11,28,18,32,18,19,15,251,130,865.9854999998117,left,true,true,,,,
seq-numbers,down,b_on_right,86,43,23,54,51,61,12,24,53,51,39,70,318,249,516.1998999999137,left,true,true,,,,
seq-numbers,down,a_on_right,45,12,20,19,60,59,11,59,10,76,16,26,198,215,549.53190000006,left,false,false,,,,
seq-numbers,down,a_on_left,10,38,15,18,18,31,13,14,43,50,39,53,130,212,649.4935000004713,right,true,true,,,,
seq-numbers,down,b_on_left,10,13,10,20,23,27,41,27,78,22,49,56,273,103,299.7603000003379,left,true,true,,,,
seq-numbers,down,b_on_left,36,22,25,19,83,16,18,34,45,40,40,24,201,201,266.4111999998335,right,true,true,,,,
seq-numbers,down,b_on_right,47,49,14,48,76,86,90,21,35,14,78,28,320,266,283.05090000005436,right,false,false,,,,
seq-numbers,down,b_on_right,13,47,77,14,16,30,26,22,20,61,36,39,197,204,333.0927000001073,right,true,true,,,,
seq-numbers,down,a_on_left,46,46,17,31,36,11,53,63,30,17,14,21,187,198,316.3043000000529,right,true,true,,,,
seq-numbers,down,b_on_right,24,53,14,31,46,47,33,20,29,30,28,54,215,194,316.43829999980517,left,true,true,,,,
seq-numbers,down,b_on_left,51,68,16,11,33,41,58,64,50,53,44,31,300,220,299.73499999982306,left,true,true,,,,
seq-numbers,down,a_on_left,70,13,48,66,14,62,24,46,47,71,58,73,273,319,333.00580000025224,right,true,true,,,,
seq-numbers,down,a_on_left,22,14,24,28,21,41,24,35,24,37,14,25,150,159,366.3775999995414,left,false,false,,,,
seq-numbers,down,a_on_right,40,86,42,15,51,64,71,28,24,29,42,36,230,298,233.18170000035317,right,true,true,,,,
seq-numbers,down,b_on_left,19,43,21,58,13,17,15,57,60,51,27,19,229,171,299.7756000000518,left,true,true,,,,
seq-numbers,down,a_on_right,12,25,16,26,18,34,37,10,18,42,32,19,158,131,549.478899999708,left,true,true,,,,
seq-numbers,down,a_on_right,19,47,17,15,40,46,59,20,51,13,11,10,164,184,216.45870000007562,left,false,false,,,,
seq-numbers,down,b_on_right,68,30,19,16,42,30,29,47,39,13,37,11,205,176,249.73809999981893,left,true,true,,,,
