block_type,treatment,start_position,setup_a1,setup_a2,setup_a3,setup_a4,setup_a5,setup_a6,setup_b1,setup_b2,setup_b3,setup_b4,setup_b5,setup_b6,total_left,total_right,waiting_elapsed,side_chosen,choice_correct,choice_correct,bonus_block_type,bonus_trial_number_chosen,bonus_trial_correct,bonus_total
sim-numbers,down,0,41,72,44,19,18,67,43,68,54,20,40,57,261,282,401.06399999971023,left,false,false,,,,
sim-numbers,down,0,23,20,18,52,26,14,62,41,18,79,71,42,153,313,417.7750000002794,right,true,true,,,,
sim-numbers,down,0,60,17,42,10,51,37,33,15,38,41,10,17,217,154,367.64199999975966,left,true,true,,,,
sim-numbers,down,0,36,63,64,72,11,41,46,14,57,44,31,74,287,266,467.9079999996347,right,false,false,,,,
sim-numbers,down,0,41,10,53,17,33,40,52,14,14,43,43,14,194,180,434.48600000028966,left,true,true,,,,
sim-numbers,down,0,75,23,21,38,43,40,21,44,51,45,18,17,240,196,300.7980000001844,left,true,true,,,,
sim-numbers,down,0,44,67,62,63,33,80,49,14,27,49,53,69,349,261,401.0639999996869,left,true,true,,,,
sim-numbers,down,0,13,56,32,50,28,16,22,17,51,85,36,34,195,245,401.06399999975685,right,true,true,,,,
sim-numbers,down,0,31,24,19,22,43,53,53,23,20,84,16,18,192,214,484.6190000003204,right,true,true,,,,
sim-numbers,down,0,22,13,56,56,74,32,19,16,45,14,21,18,253,133,384.3530000002356,left,true,true,,,,
sim-numbers,down,0,11,17,47,21,34,41,71,35,52,58,39,32,171,287,401.0639999996869,right,true,true,,,,
sim-numbers,down,0,36,26,69,20,20,26,25,47,74,71,57,43,197,317,401.0639999996869,right,true,true,,,,
sim-numbers,down,0,39,25,71,59,21,59,26,42,20,39,20,50,274,197,401.06400000010603,left,true,true,,,,
sim-numbers,down,0,52,74,46,21,19,25,34,14,43,59,45,40,237,235,568.1739999995797,left,true,true,,,,
seq-numbers,down,b_on_right,28,14,47,35,41,19,24,72,72,46,59,16,184,289,284.22860000017096,right,true,true,,,,
seq-numbers,down,a_on_left,18,43,41,57,33,20,56,31,12,50,22,31,212,202,651.7289999995144,left,true,true,,,,
seq-numbers,down,a_on_right,49,23,17,57,53,68,75,52,37,25,68,71,328,267,467.90800000031015,left,true,true,,,,
seq-numbers,down,a_on_right,31,73,51,25,52,56,30,61,30,25,71,45,262,288,300.7980000002077,right,true,true,,,,
seq-numbers,down,b_on_right,21,22,10,37,36,60,57,20,16,39,23,30,186,185,401.06399999971023,right,false,false,,,,
seq-numbers,down,b_on_right,85,84,26,17,27,31,43,40,35,54,55,39,270,266,668.439999999478,left,true,true,,,,
seq-numbers,down,a_on_left,34,23,12,20,41,15,51,57,27,27,80,32,145,274,350.9309999997261,right,true,true,,,,
seq-numbers,down,b_on_left,41,77,68,28,59,49,35,34,50,15,35,43,212,322,267.3759999997914,right,true,true,,,,
seq-numbers,down,a_on_left,35,12,35,17,15,58,29,26,19,57,47,45,172,223,384.35300000025893,right,true,true,,,,
seq-numbers,down,b_on_left,52,60,30,12,27,40,23,90,32,61,14,61,281,221,350.9309999997261,left,true,true,,,,
seq-numbers,down,b_on_left,16,25,23,34,45,15,68,27,50,45,51,10,251,158,467.90800000031015,left,true,true,,,,
seq-numbers,down,a_on_left,36,10,16,10,28,15,18,11,27,18,29,70,115,173,284.08699999977836,left,false,false,,,,
seq-numbers,down,a_on_left,16,25,23,34,45,15,68,27,50,45,51,10,158,251,568.1740000003716,right,true,true,,,,
seq-numbers,down,b_on_left,53,67,18,28,35,10,24,35,24,25,18,69,195,211,534.7519999995825,left,false,false,,,,
seq-numbers,down,a_on_right,11,21,11,17,14,28,72,10,43,43,59,48,275,102,350.93100000021514,left,true,true,,,,
seq-numbers,down,b_on_right,83,44,40,15,18,13,17,76,63,83,78,40,213,357,434.48600000028966,right,true,true,,,,
